web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576042752-18325","https://losestudiantes.co/","Alexandra Avila AlzatePsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/alexandra-avila-alzate","La mejor profesora que he tenido hasta el momento en todo lo que llevo de la carrera. Es muy apasionada y logra transmitir esto a los estudiantes, además de que es muy paciente a la hora de enseñar. 
Si bien las lecturas pueden ser largas y algunas un poco pesadas, creo que vale la pena el curso porque se aprende muchísimo de teoria y también se adquieren muchas habilidades que como piscólogos debemos tener. 
No es una clase facil, pero tampoco es imposible o exageradamente pesada. 
La recomiendo toda la vida, la mejor clase que he visto.","4.9"
"1576042829-18513","https://losestudiantes.co/","Julio Eduardo Cruz VasquezPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/julio-eduardo-cruz-vasquez","Julio es muy buen profesor, le gustan muchísimo los temas de su clase y pone ejemplos muy entretenidos para demostrarlos.Pros: Sabe mucho del tema, le gusta mucho su clase, es una excelente persona Cons: La clase puede volverse aburrida en algunos momentos","4.7"
"1576042865-18601","https://losestudiantes.co/","Sandra Beatriz Sanchez LopezPeriodismo","https://losestudiantes.co/universidad-de-los-andes/periodismo/profesores/sandra-beatriz-sanchez-lopez","Esta clase me cambio la vida. Verdaderamente Sandra hace que cada sctividad sirva a un propósito mayor y eso hace sus clases tan especiales. Sus lecturas a veces pueden ser tediosas pero máximo son 4 clases de contextualizacion (que al fin y al cabo es muy importante y al entenderlo, bastante interesante). Construye con sus clases la capacidad de u...
Leer más...Pros: La clase es súper entretenida
Sandra es lo máximo 
Las discusiones son muy interesantes
Invitados MUY WOWCons: El perfil de medios (trabajo final de la clase) es MUY tedioso si no se escoge un buen grupo","5"
"1576042804-18448","https://losestudiantes.co/","Jimena Zuluaga TrujilloPeriodismo","https://losestudiantes.co/universidad-de-los-andes/periodismo/profesores/jimena-zuluaga-trujillo","Jimena es una excelente profesora, para aprender de cómo hacer periodismo (en cuestión de práctica) es la persona que mejor puede encaminar. Sus bases y trabajo en el campo periodístico la hacen una guía. Además, Sala de redacción es un taller muy bueno para aprender a hacer periodismo, literalmente, es una Sala de Redacción donde cada semana hay r...
Leer más...Pros: Clase dinámica 
Aprende mucho 
Ayuda a estudiantes

Cons: Exigente","5"
"1576042790-18400","https://losestudiantes.co/","Monica Perez TrujilloPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/monica-perez-trujillo","excelente maestra, gran profesional","5"
"1576042721-18270","https://losestudiantes.co/","Enrique ChauxPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/enrique-chaux","Muy buena su clase, cada tema lo explicó con casos de investigación reales y ademas la clase es muy amena.","3.7"
"1576042849-18588","https://losestudiantes.co/","Jane Naismith IonaPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/jane-naismith-iona","Iona sabe mucho y es muy querida. El tema que trata es muy interesanteCons: El mal dominio del español puede tener efecto sobre la comprensión","4.4"
"1576042819-18493","https://losestudiantes.co/","Ana Lucia Jaramillo SierraPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/ana-lucia-jaramillo-sierra","Ana me encanta como profesora y como ser humana. Sabe mucho y sabe transmitirlo de una manera amorosa, interesante, divertida.
Ver entrevista con ella fue lo máximo para mí. Logra ver los intereses de las diferentes personas y desde ahí construir,  no desde considerar que todo el mundo es igual.","5"
"1576042815-18464","https://losestudiantes.co/","Diana Maria Agudelo VelezPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/diana-maria-agudelo-velez","Pros: Es clara en el moemnto de presentar los tmas del cursoCons: Un poco escuelera","4"
"1576042794-18422","https://losestudiantes.co/","Fernando CardenasPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/fernando-cardenas","Fernando es un apasionado y un genio en cuanto a la clase se refiere Se nota su experiencia en el campo investigativo, desarrolla una excelente clase magistral. Sin embargo, es una clase de por sí que requiere estudiar seguido para obtener excelentes resultados. Por otro lado, hace falta una metodología más asociativa ya que muchas temáticas que es...
Leer más...Pros: Conoce muy bien el temaCons: Deja las notas a las monitoras","4"
"1576042819-18483","https://losestudiantes.co/","Ana Lucia Jaramillo SierraPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/ana-lucia-jaramillo-sierra","Ana Lucía es una excelente profesora, muy organizada y dispuesta a atender dudas. Sin embargo, durante el semestre que vimos la clase, hubo una serie de preguntas y situaciones que dificultaron el proceso de aprendizaje de la clase, es decir, se enredó muchísimo la explicación de temáticas al final del semestre generando que muchos bajaran el prome...
Leer más...Pros: Receptiva
Explica bien 
OrganizadaCons: Puede desesperarse por incumplimiento de normas, tuvo una fuerte respuesta frente a una niña que atendió una llamada en clase.
Se enredó en la última sección","3.8"
"1576042725-18293","https://losestudiantes.co/","Martin PackerPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/martin-packer","Pésimo profesor. Grosero e irrespetuoso. No habla español y las clases son muy malasCons: Grosero","1"
"1576042794-18425","https://losestudiantes.co/","Fernando CardenasPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/fernando-cardenas","Pros: Sabe DEMASIADO y es muy atento a dudas, sus clases no son aburridas y explica claramente los temas.Cons: Aveces se ausenta varias clases, pues suele ir a congresos de neurociencias y cosas por el estilo y el remplazo que deja no explica tan bien.","4"
"1576042662-18216","https://losestudiantes.co/","Juan Pablo Aranguren RomeroPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/juan-pablo-aranguren-romero","Juan Pablo es buen profesor y es chevere que le gusta mucho lo que habla en clase. Sin embargo es muy arrogante y petulante. Vi critica con el y la verdad no me gusto, todas las clases son iguales.Pros: Sabe mucho e invita a la reflexionCons: Son monotonas las clases y califican muy no acorde a lo que dicen","3.5"
"1576042893-18628","https://losestudiantes.co/","Sandra Jimena Baez BuitragoPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/sandra-jimena-baez-buitrago","Es muy buena profesora, explica todo de forma tal que todos aprendan. Eso si hay que prestar mucha atención en clase aunque las diapositivas son buenisimas. El monitor es excelente, muy bien preparado en el tema, lo que hace más fácil digerir ese toda esa cantidad de informaciónPros: Diapositivas amenas y muy importantes. Buena comunicación con el monitor que es difícil de ver en las clases.","4.9"
"1576042844-18556","https://losestudiantes.co/","Matthieu De CastelbajacCiencias Sociales","https://losestudiantes.co/universidad-de-los-andes/ciencias-sociales/profesores/matthieu-de-castelbajac","es buena persona y sabe mucho del tema aunque sus clases se pueden tornar muy dispersas y pueden llegar a ser aburridas.Pros: no toca leer mucho 
es facil","4.1"
"1576042630-18166","https://losestudiantes.co/","Patrick Dunstan Ingram GordonPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/patrick-dunstan-ingram-gordon","Es un gran profesor que domina mucho el tema de desarrollo y se nota que le apasiona. se esfuerza para que las personas entiendan y le gustan las participaciones en clase. En lo personal me hubiese gustado ver la clase en inglés porque creo que la hubiese hecho más dinámica y fluida.","4.5"
"1576042865-18604","https://losestudiantes.co/","Sandra Beatriz Sanchez LopezPeriodismo","https://losestudiantes.co/universidad-de-los-andes/periodismo/profesores/sandra-beatriz-sanchez-lopez","Sandra es una excelente profesora, explica muy bien y refuerza el pensamiento crítico del estudiante. Sinceramente me parece una persona que busca no solo un excelente curso sino que busca el verdadero aprendizaje.Pros: Muy receptiva 
Excelente persona 
Busca que los estudiantes aprendan más allá de conceptos, pensamiento crítico","5"
"1576042798-18433","https://losestudiantes.co/","Carlos ZorroCider","https://losestudiantes.co/universidad-de-los-andes/cider/profesores/carlos-zorro","La clase es muy aburrida y no se aprende mucho. El señor es muy pasivo y hace que la clase no sea productiva. No sigue el programa y se inventa notas. No es muy confiable y no es flexible con los estudiantes. No tomen esta clase, es una perdida de tiempo Cons: -Aburrido
-No cumple el programa
-No es coherente
-No es flexible","2.4"
"1576042829-18524","https://losestudiantes.co/","Julio Eduardo Cruz VasquezPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/julio-eduardo-cruz-vasquez","Julio Eduardo es una excelente persona y le interesa mucho sus estudiantes, si lo buscas fuera de clase siempre te va a atender y intentar ayudarte. De igual manera, se le ve en la cara que le apasiona dar sus clases y explicar el tema pues se siente ""en su salsa"". No obstante, lo anterior parece no valer nada porque a la hora de enseñar y de transmitir su pasión por ese tema en concreto le falta un ""algo"" que no se sabe muy bien que es pero se sabe que falta. El tema puede ser muy interesante pero a los 10 min que empieza la clase ya te ves haciendo o pensando en otra cosa. Las lecturas son eternas y están 100% en ingles por lo cual uno opta por transcribir los términos del glosario, traducirlos (si no sabes ingles) aprender mas o menos como se aplican y presentar los parciales, lo cual hace que no le saques gusto a la lectura ni al tema en general. También suele tener una notable orientación hacia el neoconductismo y la psicología del consumidor en todas las clases que da, lo cual tampoco enriquece el tema.","3.2"
"1576042865-18599","https://losestudiantes.co/","Sandra Beatriz Sanchez LopezPeriodismo","https://losestudiantes.co/universidad-de-los-andes/periodismo/profesores/sandra-beatriz-sanchez-lopez","Se le nota muchísimo su interés por las clases, es abierta a cambios y actividades para salir de la rutina, a veces se desvía del tema pero en general es muy divertida. Pros: -Clases interesantes.
-Actividades.","4.5"
"1576042694-18241","https://losestudiantes.co/","Irma Alicia Flores HinojosEducación","https://losestudiantes.co/universidad-de-los-andes/educacion/profesores/irma-alicia-flores-hinojos","Irma es muy tierna, aunque no parece una docente en muchas ocasiones puesto que se nota nerviosa e insegura con lo que dice. La clase de por sí es muy aburrida y los trabajos también lo son. Los trabajos no son complicados y no califica tan duro a final de cuentas.","3.7"
"1576042646-18186","https://losestudiantes.co/","Viviola Melida Gomez OrtizPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/viviola-melida-gomez-ortiz","Pros: Es una profesora que conoce muy bien de lo que habla, se preocupa por preparar las clases y los contenidos son actualizados y pertinentes.
Le gusta mucho que los estudiantes participen en clase. 
Si esperas aprender con ella debes ser muy autónomo y juicioso con las lecturas.Cons: su tono de voz tiende a serán poco monótono. A veces espera que los estudiantes participen mucho en clase, y como casi nadie lee y no hay graves repercusiones, la clase no fluye.","4"
"1576042798-18436","https://losestudiantes.co/","Carlos ZorroCider","https://losestudiantes.co/universidad-de-los-andes/cider/profesores/carlos-zorro","Él sabe, pero hace la clase demasiado aburrida, suele caer en lugares comunes y es muy poco didáctico. Hace que los temas de la clase se vuelvan planos.","3.4"
